N_ménage;Nordre;Coef_individu;Milieu;Sexe;Age;Etat_matrimonial;Niveau_scolaire;Type_activité;Secteur_activité;Statut_professionnel
4794;6;625,57875;2;1;11;1;1;3; ; 
4819;7;864,640296;2;2;11;1;1;3; ; 
4862;7;569,97175;2;1;11;1;1;3; ; 
4919;3;365,809356;2;2;11;1;1;3; ; 
4921;7;365,809356;2;2;11;1;1;3; ; 
5123;4;486,56125;2;1;11;1;1;3; ; 
5142;5;542,16825;2;1;11;1;1;3; ; 
5178;6;722,891;2;1;11;1;1;3; ; 
5345;6;486,56125;2;1;11;1;1;3; ; 
5349;5;490,517091;2;2;11;1;1;3; ; 
5395;6;514,36475;2;1;11;1;1;3; ; 
5459;3;540,400185;2;2;11;1;1;3; ; 
5503;11;332,55396;2;2;11;1;1;3; ; 
5550;3;548,714034;2;2;11;1;1;3; ; 
5577;3;583,8735;2;1;11;1;1;3; ; 
5621;6;673,421769;2;2;11;1;1;3; ; 
5629;6;569,97175;2;1;11;1;1;3; ; 
5639;3;556,07;2;1;11;1;1;3; ; 
5672;4;598,597128;2;2;11;1;1;3; ; 
5681;3;764,874108;2;2;11;1;1;3; ; 
5683;4;750,6945;2;1;11;1;1;3; ; 
5764;3;848,00675;2;1;11;1;1;3; ; 
5786;6;714,991014;2;2;11;1;1;3; ; 
5861;4;639,4805;2;1;11;1;1;3; ; 
5950;3;681,18575;2;1;11;1;1;3; ; 
6077;4;773,187957;2;2;11;1;1;3; ; 
6126;6;361,4455;2;1;11;1;1;3; ; 
6195;3;987,02425;2;1;11;1;1;3; ; 
6260;4;695,0875;2;1;11;1;1;3; ; 
6274;3;472,6595;2;1;11;1;1;3; ; 
6344;3;789,815655;2;2;11;1;1;3; ; 
6414;3;305,8385;2;1;11;1;1;3; ; 
6426;5;581,96943;2;2;11;1;1;3; ; 
6446;3;773,187957;2;2;11;1;1;3; ; 
6491;6;1130,683464;2;2;11;1;1;3; ; 
6546;4;708,98925;2;1;11;1;1;3; ; 
6562;6;257,729319;2;2;11;1;1;3; ; 
6575;8;472,6595;2;1;11;1;1;3; ; 
6706;4;773,187957;2;2;11;1;1;3; ; 
6736;3;806,443353;2;2;11;1;1;3; ; 
6820;4;792,39975;2;1;11;1;1;3; ; 
6881;3;606,910977;2;2;11;1;1;3; ; 
6936;7;565,341732;2;2;11;1;1;3; ; 
6945;6;556,07;2;1;11;1;1;3; ; 
7043;4;773,187957;2;2;11;1;1;3; ; 
7056;8;708,98925;2;1;11;1;1;3; ; 
15;3;539;1;2;11;1;2;3; ; 
111;3;913;1;1;11;1;2;3; ; 
237;4;73;1;1;11;1;2;3; ; 
287;3;761;1;1;11;1;2;3; ; 
446;3;3159;1;2;11;1;2;3; ; 
448;3;3147;1;1;11;1;2;3; ; 
550;3;778;1;2;11;1;2;3; ; 
675;4;676;1;1;11;1;2;3; ; 
1137;5;739;1;2;11;1;2;3; ; 
1138;5;736;1;1;11;1;2;3; ; 
1175;5;794;1;2;11;1;2;3; ; 
1265;6;540;1;2;11;1;2;3; ; 
1549;4;611;1;1;11;1;2;3; ; 
1585;3;836;1;2;11;1;2;3; ; 
1588;3;836;1;2;11;1;2;3; ; 
1695;4;845;1;1;11;1;2;3; ; 
1815;4;1647;1;1;11;1;2;3; ; 
1952;4;702;1;1;11;1;2;3; ; 
2054;4;657;1;2;11;1;2;3; ; 
2093;3;555;1;2;11;1;2;3; ; 
2148;5;585;1;2;11;1;2;3; ; 
2263;3;647;1;2;11;1;2;3; ; 
2307;3;835;1;1;11;1;2;3; ; 
2332;4;529;1;1;11;1;2;3; ; 
2373;5;971;1;1;11;1;2;3; ; 
2452;3;902;1;1;11;1;2;3; ; 
2798;4;756;1;2;11;1;2;3; ; 
2830;5;713;1;2;11;1;2;3; ; 
2869;3;560;1;1;11;1;2;3; ; 
2990;4;443;1;2;11;1;2;3; ; 
3014;4;515;1;1;11;1;2;3; ; 
3229;3;864;1;1;11;1;2;3; ; 
3251;5;718;1;2;11;1;2;3; ; 
3463;7;687;1;2;11;1;2;3; ; 
3609;4;707;1;2;11;1;2;3; ; 
3705;7;477;1;2;11;1;2;3; ; 
3733;6;830;1;1;11;1;2;3; ; 
3749;3;617;1;2;11;1;2;3; ; 
3851;3;330;1;1;11;1;2;3; ; 
3931;2;491;1;2;11;1;2;3; ; 
4170;4;764;1;1;11;1;2;3; ; 
4231;5;1052;1;2;11;1;2;3; ; 
5508;3;756,560259;2;2;11;1;2;3; ; 
6332;3;2947,171;2;1;11;1;2;3; ; 
6568;3;257,729319;2;2;11;1;2;3; ; 
6722;5;498,83094;2;2;11;1;2;3; ; 
38;3;1538;1;2;11;1;3;3; ; 
130;4;381;1;1;11;1;3;3; ; 
195;5;825;1;2;11;1;3;3; ; 
563;3;780;1;2;11;1;3;3; ; 
879;3;631;1;1;11;1;3;3; ; 
1053;3;821;1;2;11;1;3;3; ; 
1055;3;821;1;2;11;1;3;3; ; 
1058;3;818;1;1;11;1;3;3; ; 
1094;4;766;1;1;11;1;3;3; ; 
1193;5;571;1;1;11;1;3;3; ; 
1369;3;630;1;2;11;1;3;3; ; 
1535;3;1284;1;2;11;1;3;3; ; 
1616;3;684;1;2;11;1;3;3; ; 
1718;3;1539;1;1;11;1;3;3; ; 
2336;5;531;1;2;11;1;3;3; ; 
2621;3;646;1;2;11;1;3;3; ; 
2696;4;603;1;1;11;1;3;3; ; 
2819;5;743;1;2;11;1;3;3; ; 
2864;4;562;1;2;11;1;3;3; ; 
2977;4;292;1;2;11;1;3;3; ; 
3303;4;684;1;1;11;1;3;3; ; 
3380;3;780;1;1;11;1;3;3; ; 
3406;4;393;1;2;11;1;3;3; ; 
3576;4;831;1;2;11;1;3;3; ; 
3741;4;833;1;2;11;1;3;3; ; 
3830;4;1326;1;1;11;1;3;3; ; 
3910;4;1027;1;2;11;1;3;3; ; 
5767;3;848,00675;2;1;11;1;3;3; ; 
5769;3;864,640296;2;2;11;1;3;3; ; 
6545;3;748,24641;2;2;11;1;3;3; ; 
112;3;913;1;1;11;1;4;3; ; 
232;3;819;1;2;11;1;4;3; ; 
310;6;324;1;1;11;1;4;3; ; 
400;6;944;1;2;11;1;4;3; ; 
764;6;292;1;1;11;1;4;3; ; 
791;5;752;1;2;11;1;4;3; ; 
944;4;735;1;2;11;1;4;3; ; 
947;6;735;1;2;11;1;4;3; ; 
1266;6;537;1;1;11;1;4;3; ; 
1387;3;660;1;2;11;1;4;3; ; 
1906;7;714;1;2;11;1;4;3; ; 
1912;4;784;1;1;11;1;4;3; ; 
2716;4;921;1;2;11;1;4;3; ; 
2797;5;756;1;2;11;1;4;3; ; 
3170;9;588;1;1;11;1;4;3; ; 
3367;4;1213;1;2;11;1;4;3; ; 
3726;7;689;1;1;11;1;4;3; ; 
3906;5;935;1;2;11;1;4;3; ; 
3945;5;477;1;2;11;1;4;3; ; 
4047;4;1005;1;1;11;1;4;3; ; 
4104;4;639;1;1;11;1;4;3; ; 
4190;4;1012;1;2;11;1;4;3; ; 
4240;6;457;1;2;11;1;4;3; ; 
4242;5;457;1;2;11;1;4;3; ; 
4541;7;931,41725;2;1;11;1;4;3; ; 
4941;4;514,36475;2;1;11;1;4;3; ; 
5190;5;922,837239;2;2;11;1;4;3; ; 
5673;3;583,8735;2;1;11;1;4;3; ; 
5849;3;708,98925;2;1;11;1;4;3; ; 
5870;5;722,891;2;1;11;1;4;3; ; 
5955;4;706,677165;2;2;11;1;4;3; ; 
6275;6;457,261695;2;2;11;1;4;3; ; 
6475;7;417,0525;2;1;11;1;4;3; ; 
6592;6;848,00675;2;1;11;1;4;3; ; 
6616;3;389,249;2;1;11;1;4;3; ; 
6617;5;389,249;2;1;11;1;4;3; ; 
6668;7;1022,603427;2;2;11;1;4;3; ; 
6725;8;486,56125;2;1;11;1;4;3; ; 
6734;5;806,443353;2;2;11;1;4;3; ; 
6854;11;903,61375;2;1;11;1;4;3; ; 
6896;8;820,20325;2;1;11;1;4;3; ; 
6983;5;798,129504;2;2;11;1;4;3; ; 
6983;4;764,59625;2;1;11;1;4;3; ; 
7023;3;1047,544974;2;2;11;1;4;3; ; 
1434;8;536;1;2;11;1;0;3; ; 
1879;4;775;1;1;11;1;0;3; ; 
2923;5;1257;1;2;11;1;0;3; ; 
3145;5;409;1;1;11;1;0;3; ; 
4280;11;1138,997313;2;2;11;1;0;3; ; 
4540;2;939,464937;2;2;11;1;0;3; ; 
5027;4;556,07;2;1;11;1;0;3; ; 
6213;5;798,129504;2;2;11;1;0;3; ; 
64;5;399;1;2;11;1;1;3; ; 
614;3;712;1;1;11;1;1;3; ; 
953;3;1081;1;2;11;1;1;3; ; 
1057;3;821;1;2;11;1;1;3; ; 
1113;4;807;1;2;11;1;1;3; ; 
1230;7;685;1;1;11;1;1;3; ; 
1360;3;525;1;2;11;1;1;3; ; 
1742;6;856;1;1;11;1;1;3; ; 
1790;3;780;1;1;11;1;1;3; ; 
2397;6;921;1;1;11;1;1;3; ; 
2711;5;671;1;2;11;1;1;3; ; 
2743;4;1025;1;2;11;1;1;3; ; 
2827;5;713;1;2;11;1;1;3; ; 
3956;4;487;1;2;11;1;1;3; ; 
6131;5;1153,84525;2;1;11;1;1;3; ; 
906;5;790;1;2;11;1;2;3; ; 
1118;5;804;1;1;11;1;2;3; ; 
1228;3;685;1;1;11;1;2;3; ; 
1620;5;684;1;2;11;1;2;3; ; 
2066;3;797;1;2;11;1;2;3; ; 
3318;3;953;1;2;11;1;2;3; ; 
62;3;399;1;2;11;1;3;3; ; 
736;4;926;1;1;11;1;3;3; ; 
1090;5;769;1;2;11;1;3;3; ; 
2326;4;828;1;2;11;1;3;3; ; 
2441;6;662;1;2;11;1;3;3; ; 
2678;4;657;1;2;11;1;3;3; ; 
3408;4;729;1;1;11;1;3;3; ; 
4060;4;854;1;1;11;1;3;3; ; 
3059;6;706;1;1;11;1;4;3; ; 
7039;6;750,6945;2;1;11;1;4;3; ; 
2653;3;576;1;1;11;1;0;3; ; 
4299;5;1126,04175;2;1;11;1;0;3; ; 
6148;3;631,852524;2;2;12;1;0;3; ; 
1698;6;739;1;2;12;1;1;3; ; 
6588;6;881,267994;2;2;12;1;4;3; ; 
2897;7;1110;1;2;12;1;4;3; ; 
6581;5;472,6595;2;1;12;1;0;3; ; 
4591;6;973,1225;2;1;12;1;1;3; ; 
4825;5;917,5155;2;1;12;1;4;3; ; 
7;4;892;1;2;12;1;0;3; ; 
8;5;892;1;2;12;1;0;3; ; 
23;5;537;1;1;12;1;0;3; ; 
24;4;537;1;1;12;1;0;3; ; 
77;3;889;1;1;12;1;0;3; ; 
89;8;830;1;1;12;1;0;3; ; 
92;9;830;1;1;12;1;0;3; ; 
96;7;834;1;2;12;1;0;3; ; 
97;6;1111;1;2;12;1;0;3; ; 
101;3;1111;1;2;12;1;0;3; ; 
105;3;1106;1;1;12;1;0;3; ; 
134;3;466;1;1;12;1;0;3; ; 
171;4;1198;1;1;12;1;0;3; ; 
196;8;821;1;1;12;1;0;3; ; 
228;9;819;1;2;12;1;0;3; ; 
233;8;819;1;2;12;1;0;3; ; 
251;3;939;1;2;12;1;0;3; ; 
454;6;1008;1;2;12;1;0;3; ; 
466;6;731;1;2;12;1;0;3; ; 
474;4;725;1;2;12;1;0;3; ; 
480;3;725;1;2;12;1;0;3; ; 
481;4;722;1;1;12;1;0;3; ; 
491;4;718;1;1;12;1;0;3; ; 
535;3;688;1;2;12;1;0;3; ; 
660;2;646;1;2;12;1;0;3; ; 
753;5;917;1;2;12;1;0;3; ; 
807;5;583;1;2;12;1;0;3; ; 
817;4;666;1;2;12;1;0;3; ; 
824;4;784;1;2;12;1;0;3; ; 
842;6;754;1;1;12;1;0;3; ; 
844;7;754;1;1;12;1;0;3; ; 
901;3;725;1;1;12;1;0;3; ; 
946;3;732;1;1;12;1;0;3; ; 
1129;4;481;1;1;12;1;0;3; ; 
1145;5;925;1;2;12;1;0;3; ; 
1158;5;785;1;1;12;1;0;3; ; 
1166;3;785;1;1;12;1;0;3; ; 
1208;5;657;1;2;12;1;0;3; ; 
1234;6;685;1;1;12;1;0;3; ; 
1240;4;1021;1;1;12;1;0;3; ; 
1246;3;1021;1;1;12;1;0;3; ; 
1252;6;705;1;2;12;1;0;3; ; 
1684;5;356;1;2;12;1;0;3; ; 
1696;6;845;1;1;12;1;0;3; ; 
1711;6;1545;1;2;12;1;0;3; ; 
1711;5;1545;1;2;12;1;0;3; ; 
1940;6;592;1;1;12;1;0;3; ; 
2015;6;578;1;1;12;1;0;3; ; 
2051;4;656;1;1;12;1;0;3; ; 
2243;4;943;1;1;12;1;0;3; ; 
2245;5;943;1;1;12;1;0;3; ; 
2297;2;650;1;1;12;1;0;3; ; 
2306;4;838;1;2;12;1;0;3; ; 
2722;5;917;1;1;12;1;0;3; ; 
2754;4;757;1;2;12;1;0;3; ; 
2757;3;757;1;2;12;1;0;3; ; 
2832;4;710;1;1;12;1;0;3; ; 
2838;7;713;1;2;12;1;0;3; ; 
2874;9;560;1;1;12;1;0;3; ; 
2940;5;976;1;1;12;1;0;3; ; 
2969;4;292;1;2;12;1;0;3; ; 
3074;6;397;1;1;12;1;0;3; ; 
3173;4;590;1;2;12;1;0;3; ; 
3181;5;697;1;2;12;1;0;3; ; 
3228;6;867;1;2;12;1;0;3; ; 
3244;3;718;1;2;12;1;0;3; ; 
3252;5;881;1;1;12;1;0;3; ; 
3283;4;391;1;2;12;1;0;3; ; 
3293;9;747;1;2;12;1;0;3; ; 
3322;10;949;1;1;12;1;0;3; ; 
3345;4;987;1;1;12;1;0;3; ; 
3421;3;763;1;1;12;1;0;3; ; 
3429;4;766;1;2;12;1;0;3; ; 
3444;3;547;1;1;12;1;0;3; ; 
3480;4;921;1;1;12;1;0;3; ; 
3524;7;654;1;2;12;1;0;3; ; 
3540;3;989;1;1;12;1;0;3; ; 
3589;5;696;1;2;12;1;0;3; ; 
3597;5;696;1;2;12;1;0;3; ; 
3623;6;905;1;1;12;1;0;3; ; 
3628;6;905;1;1;12;1;0;3; ; 
3691;4;570;1;2;12;1;0;3; ; 
3770;5;990;1;2;12;1;0;3; ; 
3807;6;880;1;1;12;1;0;3; ; 
3823;3;485;1;2;12;1;0;3; ; 
3876;5;834;1;2;12;1;0;3; ; 
3884;4;830;1;1;12;1;0;3; ; 
3929;6;489;1;1;12;1;0;3; ; 
3941;6;891;1;2;12;1;0;3; ; 
3972;6;633;1;1;12;1;0;3; ; 
3987;8;878;1;2;12;1;0;3; ; 
4056;3;858;1;2;12;1;0;3; ; 
4152;4;704;1;1;12;1;0;3; ; 
4166;4;767;1;2;12;1;0;3; ; 
4168;4;764;1;1;12;1;0;3; ; 
4174;4;767;1;2;12;1;0;3; ; 
4185;8;907;1;1;12;1;0;3; ; 
4272;4;1153,84525;2;1;12;1;0;3; ; 
4273;3;1153,84525;2;1;12;1;0;3; ; 
4281;11;1138,997313;2;2;12;1;0;3; ; 
4304;5;523,772487;2;2;12;1;0;3; ; 
4336;4;565,341732;2;2;12;1;0;3; ; 
4357;4;542,16825;2;1;12;1;0;3; ; 
4378;3;639,4805;2;1;12;1;0;3; ; 
4428;6;581,96943;2;2;12;1;0;3; ; 
4430;5;581,96943;2;2;12;1;0;3; ; 
4431;7;569,97175;2;1;12;1;0;3; ; 
4445;3;374,123205;2;2;12;1;0;3; ; 
4488;6;945,319;2;1;12;1;0;3; ; 
4518;3;361,4455;2;1;12;1;0;3; ; 
4528;4;556,07;2;1;12;1;0;3; ; 
4533;6;556,07;2;1;12;1;0;3; ; 
4547;5;931,41725;2;1;12;1;0;3; ; 
4551;4;792,39975;2;1;12;1;0;3; ; 
4580;4;565,341732;2;2;12;1;0;3; ; 
4604;4;806,443353;2;2;12;1;0;3; ; 
4614;4;540,400185;2;2;12;1;0;3; ; 
4618;5;514,36475;2;1;12;1;0;3; ; 
4646;6;1014,82775;2;1;12;1;0;3; ; 
4696;3;750,6945;2;1;12;1;0;3; ; 
4728;4;611,677;2;1;12;1;0;3; ; 
4746;5;706,677165;2;2;12;1;0;3; ; 
4763;4;625,57875;2;1;12;1;0;3; ; 
4775;5;706,677165;2;2;12;1;0;3; ; 
4820;4;864,640296;2;2;12;1;0;3; ; 
4824;5;931,151088;2;2;12;1;0;3; ; 
4844;4;569,97175;2;1;12;1;0;3; ; 
4848;4;486,56125;2;1;12;1;0;3; ; 
4852;2;486,56125;2;1;12;1;0;3; ; 
4879;5;931,151088;2;2;12;1;0;3; ; 
4898;4;389,249;2;1;12;1;0;3; ; 
4901;6;382,437054;2;2;12;1;0;3; ; 
4918;3;756,560259;2;2;12;1;0;3; ; 
4922;4;347,54375;2;1;12;1;0;3; ; 
5010;5;542,16825;2;1;12;1;0;3; ; 
5020;5;875,81025;2;1;12;1;0;3; ; 
5037;4;581,96943;2;2;12;1;0;3; ; 
5053;4;931,151088;2;2;12;1;0;3; ; 
5097;4;514,36475;2;1;12;1;0;3; ; 
5105;6;914,52339;2;2;12;1;0;3; ; 
5109;4;914,52339;2;2;12;1;0;3; ; 
5151;5;914,52339;2;2;12;1;0;3; ; 
5158;7;903,61375;2;1;12;1;0;3; ; 
5191;5;922,837239;2;2;12;1;0;3; ; 
5218;5;556,07;2;1;12;1;0;3; ; 
5271;3;625,57875;2;1;12;1;0;3; ; 
5315;5;681,735618;2;2;12;1;0;3; ; 
5315;4;653,38225;2;1;12;1;0;3; ; 
5369;3;389,249;2;1;12;1;0;3; ; 
5427;5;1000,926;2;1;12;1;0;3; ; 
5462;3;514,36475;2;1;12;1;0;3; ; 
5465;5;514,36475;2;1;12;1;0;3; ; 
5493;5;695,0875;2;1;12;1;0;3; ; 
5506;6;756,560259;2;2;12;1;0;3; ; 
5650;4;557,027883;2;2;12;1;0;3; ; 
5663;7;598,597128;2;2;12;1;0;3; ; 
5700;5;500,463;2;1;12;1;0;3; ; 
5701;3;500,463;2;1;12;1;0;3; ; 
5709;3;500,463;2;1;12;1;0;3; ; 
5720;6;750,6945;2;1;12;1;0;3; ; 
5740;4;639,4805;2;1;12;1;0;3; ; 
5795;5;764,874108;2;2;12;1;0;3; ; 
5841;5;750,6945;2;1;12;1;0;3; ; 
5858;4;639,4805;2;1;12;1;0;3; ; 
5865;6;673,421769;2;2;12;1;0;3; ; 
5887;5;415,69245;2;2;12;1;0;3; ; 
5915;3;606,910977;2;2;12;1;0;3; ; 
5917;3;606,910977;2;2;12;1;0;3; ; 
5928;3;789,815655;2;2;12;1;0;3; ; 
5984;4;569,97175;2;1;12;1;0;3; ; 
5985;4;590,283279;2;2;12;1;0;3; ; 
5991;7;695,0875;2;1;12;1;0;3; ; 
5992;3;695,0875;2;1;12;1;0;3; ; 
6003;6;653,38225;2;1;12;1;0;3; ; 
6016;4;856,326447;2;2;12;1;0;3; ; 
6062;7;540,400185;2;2;12;1;0;3; ; 
6067;5;540,400185;2;2;12;1;0;3; ; 
6141;8;1172,252709;2;2;12;1;0;3; ; 
6161;4;472,6595;2;1;12;1;0;3; ; 
6164;4;457,261695;2;2;12;1;0;3; ; 
6313;6;139,0175;2;1;12;1;0;3; ; 
6343;2;789,815655;2;2;12;1;0;3; ; 
6368;3;556,07;2;1;12;1;0;3; ; 
6405;10;764,59625;2;1;12;1;0;3; ; 
6417;4;324,240111;2;2;12;1;0;3; ; 
6454;4;750,6945;2;1;12;1;0;3; ; 
6515;4;347,54375;2;1;12;1;0;3; ; 
6515;3;347,54375;2;1;12;1;0;3; ; 
6524;3;365,809356;2;2;12;1;0;3; ; 
6532;6;917,5155;2;1;12;1;0;3; ; 
6534;4;917,5155;2;1;12;1;0;3; ; 
6600;3;472,6595;2;1;12;1;0;3; ; 
6625;4;681,18575;2;1;12;1;0;3; ; 
6627;6;690,049467;2;2;12;1;0;3; ; 
6632;6;690,049467;2;2;12;1;0;3; ; 
6643;5;820,20325;2;1;12;1;0;3; ; 
6654;5;973,1225;2;1;12;1;0;3; ; 
6669;6;1014,82775;2;1;12;1;0;3; ; 
6700;8;714,991014;2;2;12;1;0;3; ; 
6777;7;430,95425;2;1;12;1;0;3; ; 
6783;7;922,837239;2;2;12;1;0;3; ; 
6800;2;722,891;2;1;12;1;0;3; ; 
6827;3;914,52339;2;2;12;1;0;3; ; 
6830;6;903,61375;2;1;12;1;0;3; ; 
6844;5;681,735618;2;2;12;1;0;3; ; 
6847;6;653,38225;2;1;12;1;0;3; ; 
6893;3;820,20325;2;1;12;1;0;3; ; 
6905;3;625,57875;2;1;12;1;0;3; ; 
6907;6;625,57875;2;1;12;1;0;3; ; 
6968;4;653,38225;2;1;12;1;0;3; ; 
6982;10;798,129504;2;2;12;1;0;3; ; 
6986;3;798,129504;2;2;12;1;0;3; ; 
7020;5;1047,544974;2;2;12;1;0;3; ; 
7038;4;457,261695;2;2;12;1;0;3; ; 
69;3;399;1;2;12;1;1;3; ; 
81;3;893;1;2;12;1;1;3; ; 
139;5;466;1;1;12;1;1;3; ; 
229;4;819;1;2;12;1;1;3; ; 
292;3;558;1;1;12;1;1;3; ; 
295;3;558;1;1;12;1;1;3; ; 
361;5;411;1;1;12;1;1;3; ; 
384;5;651;1;1;12;1;1;3; ; 
464;5;731;1;2;12;1;1;3; ; 
464;4;728;1;1;12;1;1;3; ; 
579;6;744;1;1;12;1;1;3; ; 
625;3;755;1;2;12;1;1;3; ; 
644;3;739;1;1;12;1;1;3; ; 
665;3;644;1;1;12;1;1;3; ; 
704;3;579;1;2;12;1;1;3; ; 
708;3;577;1;1;12;1;1;3; ; 
795;2;749;1;1;12;1;1;3; ; 
820;6;663;1;1;12;1;1;3; ; 
828;3;781;1;1;12;1;1;3; ; 
831;3;784;1;2;12;1;1;3; ; 
871;4;634;1;2;12;1;1;3; ; 
893;5;972;1;2;12;1;1;3; ; 
925;4;914;1;1;12;1;1;3; ; 
928;8;918;1;2;12;1;1;3; ; 
963;5;856;1;1;12;1;1;3; ; 
997;5;702;1;1;12;1;1;3; ; 
1111;5;807;1;2;12;1;1;3; ; 
1150;5;925;1;2;12;1;1;3; ; 
1213;7;656;1;1;12;1;1;3; ; 
1280;4;697;1;1;12;1;1;3; ; 
1331;9;856;1;1;12;1;1;3; ; 
1359;3;523;1;1;12;1;1;3; ; 
1363;7;525;1;2;12;1;1;3; ; 
1427;4;799;1;1;12;1;1;3; ; 
1708;3;736;1;1;12;1;1;3; ; 
1712;7;1539;1;1;12;1;1;3; ; 
1713;3;1539;1;1;12;1;1;3; ; 
1763;4;846;1;1;12;1;1;3; ; 
1869;3;378;1;1;12;1;1;3; ; 
1870;5;378;1;1;12;1;1;3; ; 
1944;2;702;1;1;12;1;1;3; ; 
1965;2;629;1;1;12;1;1;3; ; 
1978;8;1064;1;2;12;1;1;3; ; 
1978;7;1060;1;1;12;1;1;3; ; 
1988;7;1060;1;1;12;1;1;3; ; 
2087;6;553;1;1;12;1;1;3; ; 
2144;5;583;1;1;12;1;1;3; ; 
2164;5;657;1;1;12;1;1;3; ; 
2165;6;657;1;1;12;1;1;3; ; 
2166;4;657;1;1;12;1;1;3; ; 
2178;3;694;1;1;12;1;1;3; ; 
2180;6;726;1;2;12;1;1;3; ; 
2198;4;781;1;1;12;1;1;3; ; 
2226;5;656;1;1;12;1;1;3; ; 
2292;5;650;1;1;12;1;1;3; ; 
2316;3;810;1;1;12;1;1;3; ; 
2355;4;601;1;2;12;1;1;3; ; 
2421;3;833;1;2;12;1;1;3; ; 
2422;3;833;1;2;12;1;1;3; ; 
2443;3;662;1;2;12;1;1;3; ; 
2458;3;906;1;2;12;1;1;3; ; 
2502;5;997;1;1;12;1;1;3; ; 
2505;3;1001;1;2;12;1;1;3; ; 
2512;6;688;1;2;12;1;1;3; ; 
2557;3;818;1;2;12;1;1;3; ; 
2919;5;430;1;1;12;1;1;3; ; 
2925;3;1252;1;1;12;1;1;3; ; 
2998;4;509;1;2;12;1;1;3; ; 
3198;5;654;1;1;12;1;1;3; ; 
3447;3;547;1;1;12;1;1;3; ; 
3539;5;989;1;1;12;1;1;3; ; 
3585;7;831;1;2;12;1;1;3; ; 
3831;5;1326;1;1;12;1;1;3; ; 
3832;4;1326;1;1;12;1;1;3; ; 
3841;4;633;1;1;12;1;1;3; ; 
3862;3;777;1;2;12;1;1;3; ; 
3908;3;931;1;1;12;1;1;3; ; 
3939;3;887;1;1;12;1;1;3; ; 
3963;4;487;1;2;12;1;1;3; ; 
3979;3;635;1;2;12;1;1;3; ; 
4072;7;588;1;2;12;1;1;3; ; 
4230;4;1052;1;2;12;1;1;3; ; 
4293;5;1126,04175;2;1;12;1;1;3; ; 
4398;3;625,57875;2;1;12;1;1;3; ; 
4497;10;1265,05925;2;1;12;1;1;3; ; 
4544;6;939,464937;2;2;12;1;1;3; ; 
4597;4;806,443353;2;2;12;1;1;3; ; 
4672;6;706,677165;2;2;12;1;1;3; ; 
4685;4;706,677165;2;2;12;1;1;3; ; 
4788;7;625,57875;2;1;12;1;1;3; ; 
4795;4;640,166373;2;2;12;1;1;3; ; 
4836;4;581,96943;2;2;12;1;1;3; ; 
4861;4;569,97175;2;1;12;1;1;3; ; 
5123;3;490,517091;2;2;12;1;1;3; ; 
5203;5;569,97175;2;1;12;1;1;3; ; 
5289;5;864,640296;2;2;12;1;1;3; ; 
5515;4;756,560259;2;2;12;1;1;3; ; 
5529;4;1188,880407;2;2;12;1;1;3; ; 
5615;3;673,421769;2;2;12;1;1;3; ; 
5678;5;764,874108;2;2;12;1;1;3; ; 
5695;5;690,049467;2;2;12;1;1;3; ; 
5739;4;673,421769;2;2;12;1;1;3; ; 
5745;4;639,4805;2;1;12;1;1;3; ; 
5831;3;750,6945;2;1;12;1;1;3; ; 
5906;4;681,18575;2;1;12;1;1;3; ; 
5973;3;430,95425;2;1;12;1;1;3; ; 
6059;3;540,400185;2;2;12;1;1;3; ; 
6080;8;750,6945;2;1;12;1;1;3; ; 
6112;4;706,677165;2;2;12;1;1;3; ; 
6135;4;1153,84525;2;1;12;1;1;3; ; 
6170;6;556,07;2;1;12;1;1;3; ; 
6183;4;365,809356;2;2;12;1;1;3; ; 
6206;5;764,59625;2;1;12;1;1;3; ; 
6235;4;639,4805;2;1;12;1;1;3; ; 
6294;6;714,991014;2;2;12;1;1;3; ; 
6352;5;507,144789;2;2;12;1;1;3; ; 
6377;4;903,61375;2;1;12;1;1;3; ; 
6437;6;432,320148;2;2;12;1;1;3; ; 
6494;3;1126,04175;2;1;12;1;1;3; ; 
6495;5;1130,683464;2;2;12;1;1;3; ; 
6502;3;639,4805;2;1;12;1;1;3; ; 
6658;5;1014,82775;2;1;12;1;1;3; ; 
6818;5;792,39975;2;1;12;1;1;3; ; 
6921;3;820,20325;2;1;12;1;1;3; ; 
6951;3;1163,93886;2;2;12;1;1;3; ; 
6962;6;653,38225;2;1;12;1;1;3; ; 
7048;3;773,187957;2;2;12;1;1;3; ; 
7049;3;750,6945;2;1;12;1;1;3; ; 
84;3;893;1;2;12;1;2;3; ; 
205;3;261;1;2;12;1;2;3; ; 
524;5;687;1;2;12;1;2;3; ; 
819;4;663;1;1;12;1;2;3; ; 
1021;3;973;1;2;12;1;2;3; ; 
1165;6;785;1;1;12;1;2;3; ; 
1335;4;541;1;2;12;1;2;3; ; 
1425;4;799;1;1;12;1;2;3; ; 
1952;3;702;1;1;12;1;2;3; ; 
2161;4;659;1;2;12;1;2;3; ; 
2920;4;430;1;1;12;1;2;3; ; 
3533;3;528;1;2;12;1;2;3; ; 
3581;5;828;1;1;12;1;2;3; ; 
3743;4;617;1;2;12;1;2;3; ; 
4197;6;1008;1;1;12;1;2;3; ; 
4538;5;939,464937;2;2;12;1;2;3; ; 
4920;3;347,54375;2;1;12;1;2;3; ; 
5512;3;756,560259;2;2;12;1;2;3; ; 
